draw_id,beta,gamma,rho,degree,degree_mean
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,10,22.95
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,11,21.275
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,12,16.175
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,13,13.775
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,14,11.3
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,15,7.725
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,16,4.7
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,17,2.95
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,18,2.025
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,19,0.825
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,20,0.775
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,21,0.35
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,22,0.05
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,23,0.125
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,24,0.025
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,25,0.05
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,26,0.025
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,27,0.0
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,28,0.0
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,29,0.0
10,0.1773671673289852,0.1130689005850055,0.3934445114610475,30,0.0
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,0,0.025
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,1,0.075
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,2,0.475
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,3,2.05
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,4,4.95
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,5,8.5
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,6,13.625
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,7,18.35
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,8,22.625
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,9,23.225
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,10,24.975
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,11,21.625
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,12,18.625
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,13,13.5
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,14,10.925
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,15,6.625
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,16,3.975
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,17,2.625
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,18,1.4
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,19,0.975
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,20,0.4
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,21,0.325
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,22,0.1
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,23,0.025
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,24,0.0
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,25,0.0
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,26,0.0
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,27,0.0
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,28,0.0
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,29,0.0
11,0.1779636023868165,0.0689690240677114,0.3515572211400536,30,0.0
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,0,0.0
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,1,0.05
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,2,0.425
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,3,1.625
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,4,4.275
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,5,8.45
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,6,12.475
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,7,18.425
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,8,21.875
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,9,24.7
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,10,24.225
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,11,22.1
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,12,18.75
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,13,14.85
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,14,9.725
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,15,7.0
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,16,4.725
12,0.1692596397411355,0.1108797000692332,0.3031726267004166,17,3.15
